"prob.shock","innov","type","data.id","gel","gew","intra.ranks","ranks","crossclass","crossclass.shocked","rmse","T..24","T..23","T..22","T..21","T..20","T..19","T..18","T..17","T..16","T..15","T..14","T..13","T..12","T..11","T..10","T..9","T..8","T..7","T..6","T..5","T..4","T..3","T..2","T..1","T.0","T.1","T.2","T.3","T.4","T.5","T.6","T.7","T.8","T.9","T.10","T.11","T.12","T.13","T.14","T.15","T.16","T.17","T.18","T.19","T.20","T.21","T.22","T.23","T.24"
0.01,0.01,"robust",319,1,0.0446,0.172244897959184,0.817142857142857,0.873564645978804,0.824427480916031,0.124348355328109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944444444444444,0.894736842105263,0.9,0.9,0.85,0.863636363636364,0.846153846153846,0.807692307692308,0.851851851851852,0.846153846153846,0.846153846153846,0.863636363636364,0.857142857142857,0.857142857142857,0.857142857142857,0.842105263157895,0.9375,0.9375,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.916666666666667,0.9,0.888888888888889,0.888888888888889,1,1,1,1,1,1
0.01,0.1,"robust",357,0,0.0158,0.577142857142857,0.880816326530612,0.933312634621339,0.948275862068966,0.214704134308425,1,0.888888888888889,1,0.9,0.916666666666667,0.833333333333333,0.75,0.769230769230769,0.785714285714286,0.857142857142857,0.785714285714286,0.857142857142857,0.785714285714286,0.928571428571429,0.928571428571429,0.857142857142857,1,0.944444444444444,0.888888888888889,0.944444444444444,1,0.954545454545455,0.954545454545455,0.956521739130435,0.96,0.956521739130435,1,1,1,0.952380952380952,0.894736842105263,0.944444444444444,0.823529411764706,0.866666666666667,0.866666666666667,0.928571428571429,0.928571428571429,0.857142857142857,0.846153846153846,0.923076923076923,0.916666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.75,0.727272727272727,0.9,0.8,0.666666666666667
0,0.05,"static",256,0,0.0734,0.124897959183673,0.590204081632653,0.919232295766796,NA,0.855742020632315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.01,"static",157,0,0.0612,0.144489795918367,0.237551020408163,1,1,1.20752354745398,0.666666666666667,1,1,1,1,1,1,1,1,0.916666666666667,0.923076923076923,1,0.894736842105263,0.909090909090909,0.928571428571429,0.923076923076923,0.888888888888889,0.981481481481482,0.903225806451613,0.923076923076923,0.94949494949495,0.914529914529915,0.942675159235669,0.925714285714286,0.959183673469388,0.918604651162791,0.936305732484076,0.956140350877193,0.927835051546392,0.947368421052632,0.950819672131147,0.943396226415094,0.979166666666667,0.975609756097561,1,0.909090909090909,1,0.846153846153846,0.818181818181818,0.888888888888889,1,1,1,1,1,1,1,1,1
0,0.05,"mixed",50,0,0.0936,0.146122448979592,0.715918367346939,0.996824217416579,NA,0.416910470555784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.05,"mixed",334,0,0.0596,0.289795918367347,0.725714285714286,0.915161071166737,0.854545454545454,0.453547787197768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,0.941176470588235,1,1,1,0.947368421052632,0.9,0.904761904761905,0.863636363636364,0.869565217391304,0.954545454545455,0.954545454545455,1,1,1,1,1,1,0.95,0.9375,0.933333333333333,1,1,0.928571428571429,1,1,1,1,1,1,1,0.888888888888889,1,1
0.1,0.05,"dynamic",405,0,0.0412,0.56734693877551,0.714285714285714,0.95408943215871,0.937716262975779,0.490039382065237,1,1,1,1,1,1,1,1,1,1,0.928571428571429,0.947368421052632,0.961538461538462,1,0.925,0.911111111111111,0.928571428571429,0.907692307692308,0.92,0.953488372093023,0.940594059405941,0.9296875,0.92156862745098,0.848837209302326,0.834080717488789,0.928571428571429,0.933774834437086,0.895161290322581,0.93,0.926829268292683,0.91304347826087,0.885245901639344,0.901960784313726,0.891891891891892,0.866666666666667,0.791666666666667,0.782608695652174,0.75,0.666666666666667,0.5625,0.5625,0.666666666666667,0.583333333333333,0.583333333333333,0.545454545454545,0.6,0.4,0.428571428571429,0.428571428571429
0,0.1,"static",282,0,0.0634,0.240816326530612,0.670204081632653,0.855916463957771,NA,0.715733918880466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.1,"dynamic",295,0,0.006,0.495510204081633,0.893877551020408,0.936378231469522,NA,0.147692824052828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.05,"robust",259,0,0.0592,0.278367346938776,0.910204081632653,0.944297914090975,NA,0.0680573336470755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.05,"robust",252,0,0.4032,0.346938775510204,0.902040816326531,0.675132523667859,NA,0.0807171200106223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.05,"robust",401,0,0.0228,0.586938775510204,0.794285714285714,0.905196309462236,0.886206896551724,0.446978535253463,1,1,1,1,1,1,0.923076923076923,0.857142857142857,0.875,0.888888888888889,0.894736842105263,0.869565217391304,0.896551724137931,0.875,0.911764705882353,0.977272727272727,0.961538461538462,0.929824561403509,0.926470588235294,0.943181818181818,0.933962264150943,0.942622950819672,0.966887417218543,0.936416184971098,0.913793103448276,0.940828402366864,0.937931034482759,0.913793103448276,0.9375,0.886075949367089,0.857142857142857,0.846153846153846,0.822222222222222,0.833333333333333,0.814814814814815,0.791666666666667,0.75,0.705882352941177,0.714285714285714,0.7,0.555555555555556,0.75,0.75,0.75,0.666666666666667,0.6,0.5,0.5,0.5
0.1,0.1,"robust",434,0,0.0364,0.583673469387755,0.732244897959184,0.924624509383932,0.919856459330144,0.498706430854224,0.8,0.8,0.857142857142857,0.857142857142857,0.857142857142857,0.875,1,1,1,1,1,1,0.962962962962963,0.967741935483871,0.971428571428571,0.976744186046512,0.98,0.951612903225806,0.971830985915493,0.955555555555556,0.953703703703704,0.951612903225806,0.917808219178082,0.908536585365854,0.922727272727273,0.975308641975309,0.979166666666667,0.991735537190083,0.98019801980198,0.95,0.95,0.962264150943396,0.906976744186046,0.916666666666667,0.896551724137931,0.923076923076923,0.904761904761905,0.941176470588235,0.933333333333333,1,1,1,1,1,0.857142857142857,1,1,1,1
0,0.05,"mixed",258,6,0.0754,0.198367346938776,0.751836734693878,0.996767914098295,NA,0.46017688070786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.05,"mixed",409,0,0.07,0.511836734693878,0.663673469387755,0.917370298420432,0.906285714285714,0.42576041616609,1,1,1,1,1,1,1,1,1,1,0.928571428571429,0.933333333333333,0.894736842105263,0.857142857142857,0.807692307692308,0.794871794871795,0.775510204081633,0.821428571428571,0.803030303030303,0.802469135802469,0.74,0.713114754098361,0.684210526315789,0.578651685393258,0.729357798165138,0.728813559322034,0.713333333333333,0.699186991869919,0.711538461538462,0.704545454545455,0.689189189189189,0.734375,0.666666666666667,0.681818181818182,0.7,0.791666666666667,0.761904761904762,0.75,0.714285714285714,0.727272727272727,0.818181818181818,0.8,0.777777777777778,0.571428571428571,0.5,0.4,0.6,0.6,0.75
0.01,0.01,"robust",99,0,0.0226,0.10530612244898,0.678367346938776,0.868857974457001,0.714285714285714,0.0875786621322893,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,0.375,0.375,0.555555555555556,0.5,0.6,0.7,0.7,0.75,0.75,0.769230769230769,0.769230769230769,0.692307692307692,0.733333333333333,0.75,0.705882352941177,0.764705882352941,0.823529411764706,0.823529411764706,0.75,0.714285714285714,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.636363636363636,0.727272727272727,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.777777777777778,0.777777777777778,0.75,0.714285714285714,0.571428571428571,0.666666666666667,0.6
0,0.01,"dynamic",237,0,0.0434,0.046530612244898,0.903673469387755,0.8615930518334,NA,0.0195773921364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.01,"static",309,0,0.0684,0.0742857142857143,0.675102040816327,0.952598054749387,0.971223021582734,0.745230967860609,1,1,0.857142857142857,0.857142857142857,1,1,1,0.888888888888889,0.909090909090909,0.857142857142857,0.933333333333333,0.875,0.875,0.882352941176471,0.947368421052632,0.842105263157895,0.952380952380952,0.909090909090909,0.909090909090909,0.91304347826087,0.916666666666667,0.96,0.962962962962963,0.96551724137931,1,0.925925925925926,1,0.92,0.91304347826087,0.863636363636364,0.909090909090909,0.909090909090909,0.904761904761905,1,0.888888888888889,1,0.888888888888889,0.8125,0.9375,0.875,0.933333333333333,1,0.928571428571429,0.714285714285714,0.857142857142857,0.642857142857143,1,0.923076923076923,0.923076923076923
0.01,0.05,"static",339,0,0.0622,0.213061224489796,0.691428571428571,0.942269647217679,0.907563025210084,0.747725471721007,0.909090909090909,0.833333333333333,1,1,1,1,0.928571428571429,1,1,1,1,1,0.866666666666667,1,0.933333333333333,1,1,0.888888888888889,1,1,1,0.958333333333333,0.916666666666667,1,1,1,0.956521739130435,0.80952380952381,1,1,0.9375,0.9375,1,1,1,1,0.8,1,0.875,1,1,0.875,1,1,0.875,0.875,0.625,1,1
0,0.05,"mixed",270,1235,0.348,0.2,0.799183673469388,0.695184595124369,NA,0.23194841656893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.05,"dynamic",423,0,0.0884,0.531428571428571,0.746938775510204,0.946961368336325,0.910950661853189,0.511726732460308,1,1,1,1,1,1,1,0.923076923076923,0.875,0.944444444444444,0.888888888888889,0.869565217391304,0.92,0.857142857142857,0.870967741935484,0.871794871794872,0.844444444444444,0.896551724137931,0.9,0.929411764705882,0.892156862745098,0.952,0.925170068027211,0.867469879518072,0.856481481481482,0.944444444444444,0.914285714285714,0.879310344827586,0.888888888888889,0.891891891891892,0.868852459016393,0.872340425531915,0.857142857142857,0.838709677419355,0.814814814814815,0.8,0.782608695652174,0.80952380952381,0.941176470588235,0.875,1,1,1,1,1,1,1,1,1
0.1,0.1,"robust",439,0,0.132,0.511836734693878,0.657142857142857,0.864622273028469,0.836864406779661,0.518751732655616,1,1,1,1,1,1,1,1,1,1,1,0.95,0.956521739130435,0.925925925925926,0.96969696969697,0.952380952380952,0.96,0.982758620689655,0.986486486486487,0.988636363636364,0.990909090909091,0.992481203007519,0.970238095238095,0.945945945945946,0.876,0.932960893854749,0.962962962962963,0.96,0.951456310679612,0.949367088607595,0.940298507462687,0.94,0.95,1,1,0.956521739130435,0.9,1,1,1,1,1,1,0.833333333333333,1,1,1,1,1
0,0.1,"dynamic",290,0,0.0134,0.541224489795918,0.897142857142857,0.933903911470144,NA,0.141873562585829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.05,"static",274,0,0.1448,0.116734693877551,0.613061224489796,0.881871952396574,NA,0.814547129957483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.1,"robust",292,0,4e-04,0.480816326530612,0.877551020408163,0.977204726534721,NA,0.141147491569868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.05,"mixed",340,0,0.046,0.237551020408163,0.76,0.900702825951478,0.8875,0.417932948105385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,1,1,1,1,0.928571428571429,0.928571428571429,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.1,0.01,"dynamic",162,0,0.0378,0.565714285714286,0.763265306122449,0.616315600877255,0.606199770378875,0.484338419601469,1,1,1,1,1,0.888888888888889,0.888888888888889,1,0.933333333333333,0.866666666666667,0.882352941176471,0.888888888888889,0.916666666666667,0.925925925925926,0.896551724137931,0.945945945945946,0.933333333333333,0.931034482758621,0.943661971830986,0.933333333333333,0.961538461538462,0.959349593495935,0.903225806451613,0.829411764705882,0.803493449781659,0.951807228915663,0.947019867549669,0.950819672131147,0.950980392156863,0.941176470588235,0.923076923076923,0.910714285714286,0.911111111111111,0.868421052631579,0.870967741935484,0.827586206896552,0.76,0.857142857142857,0.8125,0.866666666666667,0.8,0.846153846153846,0.8,0.857142857142857,0.857142857142857,1,1,1,1
0.01,0.1,"dynamic",363,0,0.0228,0.511836734693878,0.758367346938775,0.873414280911632,0.942148760330578,0.227715548164408,0.785714285714286,0.785714285714286,0.8,0.8,0.733333333333333,0.6,0.705882352941177,0.764705882352941,0.764705882352941,0.666666666666667,0.75,0.65,0.6,0.7,0.7,0.666666666666667,0.636363636363636,0.636363636363636,0.681818181818182,0.681818181818182,0.652173913043478,0.625,0.5,0.416666666666667,0.32,0.375,0.583333333333333,0.5,0.571428571428571,0.65,0.631578947368421,0.555555555555556,0.444444444444444,0.5,0.466666666666667,0.533333333333333,0.466666666666667,0.5,0.538461538461538,0.307692307692308,0.384615384615385,0.416666666666667,0.416666666666667,0.454545454545455,0.272727272727273,0.272727272727273,0.3,0.444444444444444,0.375
0.1,0.01,"dynamic",386,0,0.0206,0.593469387755102,0.786122448979592,0.918468892947067,0.889142857142857,0.460641528811258,0.6,0.6,0.6,0.833333333333333,0.857142857142857,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.909090909090909,0.916666666666667,0.933333333333333,0.952380952380952,1,0.971428571428571,0.948717948717949,0.91304347826087,0.928571428571429,0.942028985507246,0.930232558139535,0.971698113207547,0.983606557377049,0.961538461538462,0.833333333333333,0.861111111111111,0.982558139534884,0.968152866242038,0.968253968253968,0.990825688073395,0.977011494252874,0.971830985915493,0.96551724137931,0.956521739130435,0.973684210526316,1,1,1,1,1,1,1,1,0.75,0.714285714285714,0.714285714285714,0.6,0.4,0.4,0.4
0.1,0.1,"robust",446,0,0.0458,0.619591836734694,0.756734693877551,0.942936736104038,0.921612541993281,0.453823881081668,1,1,1,1,1,1,1,1,1,1,0.954545454545455,0.956521739130435,1,0.96875,1,0.955555555555556,0.980392156862745,1,0.971014492753623,0.98876404494382,0.980582524271845,0.991869918699187,0.980891719745223,0.943181818181818,0.885106382978723,0.977142857142857,0.993333333333333,0.991150442477876,0.978021978021978,1,0.966101694915254,0.957446808510638,0.975,0.970588235294118,0.961538461538462,1,1,0.933333333333333,0.933333333333333,1,1,1,1,1,1,1,1,1,1
0.1,0.1,"robust",433,0,0.0588,0.502040816326531,0.619591836734694,0.851102166704691,0.853333333333333,0.579533555967815,NA,1,1,1,1,1,1,1,0.9,0.916666666666667,0.866666666666667,0.882352941176471,0.95,0.96,0.909090909090909,0.878048780487805,0.92156862745098,0.879310344827586,0.838235294117647,0.867469879518072,0.850467289719626,0.861538461538462,0.858974358974359,0.854748603351955,0.884615384615385,0.901734104046243,0.867088607594937,0.846153846153846,0.866071428571429,0.839080459770115,0.845070422535211,0.847457627118644,0.901960784313726,0.925,0.882352941176471,0.923076923076923,0.954545454545455,0.888888888888889,0.823529411764706,0.857142857142857,0.846153846153846,0.833333333333333,0.727272727272727,0.75,0.714285714285714,0.714285714285714,0.8,0.8,0.8
0.01,0.1,"robust",375,0,0.0064,0.547755102040816,0.882448979591837,0.938821773348901,0.933333333333333,0.169473706465143,1,1,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,0.888888888888889,0.888888888888889,1,1,1,1,1,1,1,0.928571428571429,1,1,1,1,0.842105263157895,0.944444444444444,0.941176470588235,1,0.9375,1,1,1,1,1,1,1,1,0.909090909090909,0.909090909090909,1,1,1,1,1,1,0.833333333333333,1,1,0.833333333333333
0,0.05,"mixed",268,0,0.3622,0.250612244897959,0.800816326530612,0.938116060636557,NA,0.299820884252113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.05,"robust",251,0,0.0086,0.304489795918367,0.867755102040816,1,NA,0.0808504470167772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.05,"robust",274,0,0.0166,0.29469387755102,0.897142857142857,0.952380305405168,NA,0.0760726668541547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.1,"dynamic",449,0,0.0214,0.596734693877551,0.728979591836735,0.924499879357947,0.889014722536806,0.595543462560191,1,1,0.857142857142857,0.875,1,1,1,1,0.75,0.928571428571429,0.875,0.842105263157895,0.958333333333333,0.966666666666667,0.96969696969697,0.978723404255319,0.946428571428571,0.985074626865672,0.948717948717949,0.978947368421053,0.980952380952381,1,0.993548387096774,0.914772727272727,0.914163090128755,0.976608187134503,0.966216216216216,0.967741935483871,0.938775510204082,0.943820224719101,0.9,0.95,0.957446808510638,0.972972972972973,0.916666666666667,0.888888888888889,0.941176470588235,1,1,1,0.875,0.857142857142857,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.75,1,1
0.1,0.01,"static",379,0,0.0824,0.490612244897959,0.686530612244898,0.907213886465501,0.892634207240949,0.757139148441815,1,1,0.9,0.909090909090909,0.818181818181818,1,0.916666666666667,0.857142857142857,1,1,1,0.846153846153846,0.925925925925926,0.903225806451613,0.897435897435897,0.928571428571429,0.849056603773585,0.931034482758621,0.958333333333333,0.910112359550562,0.933962264150943,0.92,0.952054794520548,0.911392405063291,0.945812807881773,0.942307692307692,0.963768115942029,0.912280701754386,0.966666666666667,0.945945945945946,0.88135593220339,0.978723404255319,0.974358974358974,0.870967741935484,1,0.91304347826087,0.952380952380952,1,0.823529411764706,0.916666666666667,0.75,1,0.9,0.8,1,0.833333333333333,0.833333333333333,0.8,1
0.1,0.01,"dynamic",152,0,0.0606,0.546122448979592,0.715918367346939,0.850468412793919,0.827354260089686,0.515393097798533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972602739726027,0.965909090909091,0.972727272727273,0.984848484848485,0.948717948717949,0.837078651685393,0.841004184100418,0.970760233918129,0.972972972972973,0.984126984126984,0.970873786407767,0.965116279069767,0.985915492957746,0.982142857142857,0.958333333333333,0.952380952380952,0.971428571428571,0.961538461538462,0.954545454545455,0.944444444444444,0.928571428571429,0.928571428571429,0.909090909090909,0.9,0.75,0.714285714285714,0.714285714285714,0.75,0.75,0.666666666666667,0.5
0.1,0.1,"dynamic",436,0,0.0468,0.560816326530612,0.662040816326531,0.91847502366643,0.878306878306878,0.653690613463421,1,1,1,0.8,0.8,0.833333333333333,1,1,1,1,1,0.846153846153846,0.875,0.947368421052632,0.92,0.90625,0.953488372093023,0.945454545454545,0.96969696969697,0.95,0.95959595959596,0.976923076923077,0.96969696969697,0.850267379679144,0.903614457831325,0.967213114754098,0.968944099378882,0.938461538461538,0.910891089108911,0.939759036144578,0.907692307692308,0.875,0.880952380952381,0.875,0.888888888888889,0.916666666666667,0.909090909090909,0.944444444444444,0.933333333333333,1,0.909090909090909,0.9,0.888888888888889,1,1,1,1,0.833333333333333,0.333333333333333
0.01,0.01,"robust",303,0,0.0352,0.255510204081633,0.818775510204082,0.922414591284715,0.904761904761905,0.138360847673573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.966666666666667,0.9,0.866666666666667,0.896551724137931,0.892857142857143,0.892857142857143,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.1,0.01,"static",393,0,0.067,0.564081632653061,0.715918367346939,0.844243859058149,0.832962138084632,0.674203513333063,1,0.888888888888889,1,1,1,1,1,0.933333333333333,1,0.875,0.875,0.95,0.91304347826087,1,0.903225806451613,0.918918918918919,0.951219512195122,0.981132075471698,0.893939393939394,0.939759036144578,0.943396226415094,0.96969696969697,0.975308641975309,0.960893854748603,0.960352422907489,0.977272727272727,0.941558441558442,0.984375,0.932692307692308,0.961538461538462,0.951612903225806,0.94,0.921052631578947,0.967741935483871,0.962962962962963,1,1,0.952380952380952,1,0.944444444444444,1,1,0.909090909090909,0.8,0.75,1,0.857142857142857,1,0.666666666666667
0,0.01,"dynamic",227,0,0,0.0661224489795918,0.933061224489796,0.974364082436803,NA,0.0176557157784811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.1,"robust",280,0,0.0298,0.536326530612245,0.880816326530612,0.911401832851471,NA,0.148484874460266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.05,"static",269,0,0.0634,0.115102040816327,0.642448979591837,0.996472444304202,NA,0.718768116127704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.1,"static",431,0,0.0666,0.412244897959184,0.488979591836735,0.897069833936617,0.893617021276596,0.979777655969919,1,1,1,1,1,1,1,1,1,1,0.9,1,1,0.952380952380952,0.92,0.96969696969697,0.923076923076923,0.930232558139535,0.903225806451613,0.91025641025641,0.950980392156863,0.951612903225806,0.942675159235669,0.926136363636364,0.935897435897436,0.930232558139535,0.935064935064935,0.925619834710744,0.91,0.871794871794872,0.850746268656716,0.88,0.893617021276596,0.902439024390244,0.909090909090909,0.933333333333333,0.916666666666667,0.91304347826087,0.882352941176471,1,0.923076923076923,0.923076923076923,0.833333333333333,0.75,0.909090909090909,1,0.857142857142857,1,1
0,0.01,"dynamic",250,0,0.083,0.0351020408163265,0.941224489795918,0.951088623942808,NA,0.0128730176055989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.01,"static",314,0,0.0636,0.102040816326531,0.657142857142857,1,1,0.760605046622938,1,1,0.666666666666667,1,0.9,1,1,1,0.923076923076923,1,1,1,1,1,0.944444444444444,1,1,1,1,1,0.954545454545455,0.92,1,0.814814814814815,1,1,1,1,1,0.956521739130435,1,0.952380952380952,1,0.904761904761905,1,1,1,1,1,1,1,0.944444444444444,1,0.944444444444444,1,1,1,1,1
0.01,0.1,"robust",368,0,0.2358,0.394285714285714,0.777959183673469,0.935744365867765,0.924812030075188,0.211861941710371,0.916666666666667,0.846153846153846,1,0.923076923076923,1,0.928571428571429,1,0.9375,0.9375,0.875,0.875,0.875,0.882352941176471,0.882352941176471,1,1,1,0.91304347826087,0.916666666666667,0.875,0.88,0.807692307692308,0.777777777777778,0.703703703703704,0.857142857142857,0.884615384615385,0.88,0.88,0.916666666666667,0.833333333333333,0.916666666666667,0.956521739130435,0.909090909090909,0.95,0.888888888888889,0.944444444444444,1,1,1,1,1,1,1,1,1,0.928571428571429,0.923076923076923,0.923076923076923,0.923076923076923
0.01,0.1,"static",135,0,0.079,0.387755102040816,0.722448979591837,1,1,0.693176784452259,0.833333333333333,1,0.833333333333333,0.714285714285714,0.875,1,0.9,1,0.818181818181818,1,1,1,0.933333333333333,1,1,0.882352941176471,0.823529411764706,1,0.947368421052632,0.9,1,1,0.909090909090909,0.91304347826087,0.916666666666667,0.869565217391304,0.954545454545455,0.954545454545455,0.909090909090909,0.842105263157895,1,0.941176470588235,0.941176470588235,0.941176470588235,1,0.9375,0.866666666666667,0.928571428571429,0.75,1,1,1,1,0.9,1,1,0.777777777777778,1,1
0.01,0.1,"robust",366,0,0.0276,0.289795918367347,0.608163265306122,0.95278081265749,0.992063492063492,0.253376193735749,1,1,1,1,1,1,1,1,1,1,1,1,0.944444444444444,0.947368421052632,0.947368421052632,0.947368421052632,1,0.904761904761905,0.904761904761905,0.904761904761905,0.818181818181818,0.782608695652174,0.791666666666667,0.769230769230769,0.814814814814815,0.88,0.916666666666667,0.875,0.875,0.91304347826087,0.954545454545455,0.954545454545455,0.954545454545455,0.952380952380952,0.95,0.95,0.95,0.95,0.947368421052632,0.947368421052632,1,1,1,1,1,1,0.923076923076923,0.923076923076923,1
