year,count,cowcode,Static_median,Static_975,Static_025,Dynamic_median,Dynamic_975,Dynamic_025,Robust_median,Robust_975,Robust_025,UDS_mean,UDS_sd,UDS_median,UDS_025,UDS_975
1990,Nicaragua,93,0.583703674,0.887274506,0.328894237,0.359891974,0.582418417,0.124664384,0.678238197,0.869990768,0.483828374,0.441475548,0.102892403,0.441585773,0.235331518,0.640878863
1990,Niger,436,-0.488972226,-0.145945799,-0.865074685,-0.647746726,-0.37648535,-0.918999049,-1.507101141,-1.247504684,-1.804383801,-0.528845125,0.17591114,-0.530303275,-0.873978179,-0.181767952
1990,Nigeria,475,-0.501838884,-0.173924372,-0.884597173,-0.605833838,-0.384262042,-0.86077072,-1.034117334,-0.865510997,-1.202120939,-0.569998333,0.199417898,-0.562433443,-0.983107737,-0.194625918
1990,Norway,385,1.943577988,3.009189431,1.289107933,3.926089204,4.936459068,3.183691314,5.465410189,6.57978481,4.721297017,1.991297135,0.460408718,1.939276861,1.251509383,3.03880273
1990,Oman,698,-1.327899956,-0.738233824,-1.972719702,-1.717068201,-1.409248412,-2.05267671,-2.459044636,-2.226051446,-2.710812184,-1.34160014,0.253942288,-1.336769412,-1.849789757,-0.853268502
1990,Pakistan,770,0.451452646,0.800987912,0.140925544,0.632709929,0.885643214,0.384558207,1.157302007,1.402426297,0.945702071,0.419877221,0.181010577,0.414070623,0.076798846,0.78337089
1990,Panama,95,0.418384312,0.724349114,0.121881145,0.469949147,0.738358096,0.212730989,1.182834986,1.455819658,0.957879311,0.328934621,0.117713176,0.330603302,0.087968762,0.55149548
1990,Papua New Guinea,910,0.570369068,0.991565232,0.220952202,0.295939595,0.565152041,0.052783457,0.240584499,0.404981301,0.059435189,0.545853306,0.180779862,0.540620385,0.213811583,0.91748298
1990,Paraguay,150,0.144770008,0.415406671,-0.115257621,-0.00951811,0.218185493,-0.225643484,-0.069348409,0.086025826,-0.234389146,0.132507271,0.118137653,0.133986152,-0.09880968,0.360339489
1990,Peru,135,0.323885193,0.62281756,0.032078961,0.505849847,0.767857837,0.259840269,1.082390113,1.296424955,0.895770933,0.277444902,0.119510609,0.277845704,0.045989057,0.50857808
1990,Philippines,840,0.573524666,0.89763386,0.283832353,0.766489409,1.025917408,0.507845457,1.264913993,1.528678461,1.010817894,0.568119236,0.186550826,0.563706633,0.214893912,0.950349265
1990,Poland,290,0.316656033,0.637579953,0.014962178,0.315477581,0.571568864,0.090378041,0.461459445,0.645374741,0.267909607,0.294690513,0.159948494,0.295625471,-0.011424206,0.605242392
1990,Portugal,235,1.153315388,1.610326839,0.745885345,1.763586556,2.165463785,1.399917772,2.69766094,3.12008187,2.254298374,1.150137018,0.234274495,1.145673283,0.708622575,1.611935859
1990,Qatar,694,-1.325188842,-0.742287998,-2.0015011,-1.860446895,-1.532228914,-2.228125751,-2.558800442,-2.296990464,-2.878172876,-1.339057285,0.251830237,-1.337682365,-1.850698908,-0.848929016
1990,Romania,360,0.149174579,0.440578057,-0.141728526,0.015211273,0.253404243,-0.232169068,0.400934336,0.593716932,0.214162384,0.057635225,0.159068206,0.057937335,-0.251850592,0.374399744
1990,Russia (USSR),365,-0.21638545,0.068515283,-0.555033645,-0.268796837,-0.049473613,-0.506567268,-0.372261542,-0.190902352,-0.553769773,-0.290026782,0.17820001,-0.287469097,-0.650738159,0.051392263
1990,Rwanda,517,-0.868765011,-0.452221558,-1.330528455,-0.995690692,-0.699947038,-1.289439786,-1.55086931,-1.30066174,-1.810522648,-0.903080245,0.232821782,-0.897435509,-1.373843701,-0.465723138
1990,Sao Tome,403,-0.497227261,0.015135204,-1.13707009,-0.379128965,-0.017320822,-0.742726988,-2.010389049,-0.968226083,-2.69150093,-0.534953998,0.28603738,-0.527924627,-1.115932716,-0.005969377
1990,Saudi Arabia,670,-1.461886113,-0.924092254,-2.040867558,-1.939541998,-1.6140598,-2.379085326,-2.701235966,-2.373886794,-3.133083367,-1.465931801,0.257171476,-1.463428669,-1.975045123,-0.972077337
1990,Senegal,433,-0.079181065,0.213801507,-0.401852737,-0.223582058,0.008838441,-0.445783422,-0.500722659,-0.34106549,-0.665798995,-0.127930824,0.166868695,-0.127514146,-0.460695981,0.194785282
1990,Seychelles,591,-0.843862242,-0.228360137,-1.531019284,-0.813409852,-0.418071443,-1.222119363,-1.428036084,-0.873529097,-1.959127386,-0.885220738,0.309687449,-0.883698565,-1.496510562,-0.282643153
1990,Sierra Leone,451,-0.760002923,-0.334794815,-1.222005227,-0.895145065,-0.626168594,-1.18217666,-1.413198093,-1.21823735,-1.660929735,-0.804938391,0.223252749,-0.79983444,-1.255416864,-0.383371961
1990,Singapore,830,0.00386106,0.294733283,-0.289126653,-0.242141137,-0.007571848,-0.47757657,-0.616748281,-0.458865067,-0.777850344,-0.035849628,0.163593251,-0.03410105,-0.362019283,0.280793041
1990,Solomon Islands,940,0.725316751,1.207833777,0.32240339,0.776432809,1.038206417,0.52669096,1.164317817,1.456158577,0.940713648,0.800953866,0.214391444,0.799611697,0.396279278,1.227657878
1990,Somalia,520,-1.12242983,-0.617273411,-1.687781232,-0.874764822,-0.597352541,-1.175696897,-1.613346457,-1.318026265,-1.875529165,-1.180046185,0.2571609,-1.176734785,-1.680023764,-0.682812045
1990,South Africa,560,-0.235051451,0.092189595,-0.64253896,0.021806232,0.266318742,-0.244297287,0.358565279,0.546023723,0.183668434,-0.279457799,0.18483718,-0.273827499,-0.660662658,0.069663401
1990,Spain,230,1.541337955,2.189192034,1.021861098,2.166616583,2.620261121,1.747583813,3.121586403,3.687238212,2.625533777,1.554310189,0.310981603,1.540182849,0.978849014,2.210673037
1990,Sri Lanka,780,0.219045585,0.521941016,-0.065151013,0.222938354,0.450189053,0.00537395,0.428046989,0.608912675,0.243004787,0.17815718,0.157857946,0.174157094,-0.128267862,0.49042252
1990,St. Kitts & Nevis,60,1.005343534,1.697635926,0.41385182,1.525883557,1.976288769,1.124271772,2.26347047,2.724243732,1.830178821,1.04922964,0.291411707,1.040881743,0.48322861,1.646826033
1990,St. Lucia,56,0.815683112,1.331372195,0.316105209,1.27788645,1.675013363,0.906243161,1.962010524,2.365659925,1.565751828,0.818911697,0.263759665,0.819880901,0.313461607,1.339440348
1990,St. Vincent & Grenadine,57,0.694827819,1.215094735,0.196450073,1.172736781,1.588077765,0.791871722,1.858232468,2.274537491,1.444261192,0.711126075,0.259335723,0.706168485,0.205475111,1.220855847
1990,Sudan,625,-1.127176658,-0.617676125,-1.686533102,-0.922760621,-0.647723559,-1.219044149,-1.647077411,-1.362735101,-1.886131594,-1.187284354,0.260424834,-1.176481312,-1.711627107,-0.697672065
1990,Suriname,115,-0.019430247,0.361818238,-0.487783923,0.271902192,0.595370529,-0.054704598,0.705244054,1.136374227,0.275958173,-0.225762317,0.198875867,-0.222903177,-0.622662139,0.165788526
1990,Swaziland,572,-1.19066921,-0.579830966,-1.88414254,-1.800208544,-1.498723394,-2.161401043,-2.510776268,-2.272534924,-2.794268771,-1.216304938,0.249005075,-1.214713613,-1.704327846,-0.734086047
1990,Sweden,380,1.955109687,3.041680054,1.269467982,3.585036929,4.339198269,2.903760327,5.189106158,5.972528282,4.516029735,1.979458965,0.462113773,1.931907029,1.218094719,3.025701047
1990,Switzerland,225,1.962209352,3.055778132,1.252678566,3.512975996,4.303811506,2.863697497,5.285321852,6.1233937,4.563715747,1.985749954,0.468465971,1.931756986,1.215510399,3.073291459
1990,Syria,652,-1.461347942,-0.972720856,-2.00100632,-1.577054847,-1.272582882,-1.908213667,-2.226883199,-1.981525512,-2.468654593,-1.47482666,0.272170294,-1.467979274,-2.028246079,-0.961973353
1990,Taiwan,713,-0.063854603,0.202636446,-0.34053407,-0.204756162,0.035028031,-0.432644007,-0.496246423,-0.334719466,-0.668769392,-0.090470422,0.161754495,-0.089976987,-0.416061713,0.218752057
1990,Tanzania,510,-0.631480627,-0.261847066,-1.055689199,-0.705581647,-0.469152058,-0.954675021,-1.201763306,-1.013749843,-1.390383753,-0.689581012,0.214426694,-0.688101635,-1.120911963,-0.275721213
1990,Thailand,800,0.2177501,0.511435693,-0.058275838,0.071199474,0.297642153,-0.163025013,0.034781476,0.188207545,-0.131916135,0.208002062,0.160267939,0.209076762,-0.100445555,0.52644545
1990,Togo,461,-0.876581252,-0.441451056,-1.315498295,-0.868343378,-0.592026119,-1.144698613,-1.462538699,-1.230188965,-1.777393844,-0.903497907,0.231504738,-0.898274484,-1.37257177,-0.463643915
1990,Tonga,972,-0.124374439,0.309960036,-0.772102534,-0.221707689,0.151152012,-0.605637449,-0.403926341,-0.032121224,-0.803676896,-0.125728639,0.248978639,-0.117754333,-0.630311756,0.340355482
1990,Trinidad,52,0.934248313,1.39278157,0.525924536,1.191329314,1.479121912,0.921261747,1.799153,2.033804057,1.536201281,0.974218825,0.211459216,0.974431102,0.552264266,1.394332703
1990,Tunisia,616,-0.436921747,-0.098333946,-0.845569156,-0.572108613,-0.341836864,-0.812012116,-1.023878385,-0.853672173,-1.190325419,-0.501941593,0.198317561,-0.495416255,-0.900334585,-0.128098354
1990,Turkey,640,0.465552996,0.781552715,0.153797745,0.869587452,1.153299825,0.594617176,1.59482771,1.824696114,1.387323954,0.454281257,0.166558245,0.45235935,0.136034279,0.783995823
1990,Tuvalu,973,1.531601355,2.717548302,0.628608157,2.525021092,3.188619047,1.970496933,3.782847496,6.044915684,2.937270238,1.558780276,0.529907605,1.499766914,0.675263953,2.736821868
1990,UAE,696,-0.912622021,-0.445923004,-1.372088153,-1.224611289,-0.967290663,-1.498489016,-1.903749242,-1.698837282,-2.099633986,-0.920342481,0.227442471,-0.914986948,-1.376932056,-0.480388389
1990,Uganda,500,-0.765630721,-0.349854842,-1.200363048,-0.919074993,-0.646937869,-1.201967523,-1.489079009,-1.271941168,-1.755477802,-0.80168094,0.226331884,-0.794444802,-1.258993494,-0.385549187
1990,United Kingdom,200,1.266835009,1.752019172,0.822455711,2.091290739,2.543009431,1.679600731,3.195203124,3.666733511,2.756549513,1.250871972,0.246687455,1.243517418,0.793992836,1.741147884
1990,United States,2,1.535049423,2.163042605,1.031418324,2.39741099,2.896611818,1.951372214,3.540148958,4.150906212,3.006065508,1.554890333,0.310073154,1.538556844,0.982010424,2.203513143
1990,Uruguay,165,1.408267678,2.055241908,0.90892251,1.729892095,2.14705994,1.360968699,2.787572963,3.503720911,2.063506715,1.4095222,0.260610921,1.40066258,0.92335737,1.934514797
1990,Vanuatu,935,0.572375555,1.041193055,0.15484362,0.857315098,1.212282057,0.528708704,1.376717652,1.798844103,0.965273785,0.561475417,0.250005641,0.553542298,0.093815447,1.070928165
1990,Venezuela,101,0.759534581,1.117215488,0.429032111,1.07368851,1.331168363,0.811336846,1.656795073,1.91759765,1.427194252,0.801750649,0.17955915,0.795467058,0.46703572,1.16895489
1990,Vietnam North,816,-1.127061801,-0.589542345,-1.700570959,-1.093759263,-0.817412257,-1.386981692,-1.670692109,-1.412944035,-1.901185857,-1.185794329,0.254796593,-1.179147469,-1.713054761,-0.701412375
1990,Western Samoa,990,0.117563495,0.56209908,-0.359063107,0.250613283,0.608036868,-0.092806627,0.477952372,0.994875766,-0.002099644,0.168567755,0.219822794,0.172254018,-0.27475068,0.59690112
1990,Yemen North,678,-0.585168078,-0.231877828,-1.000884828,-0.586167538,-0.352987954,-0.820053672,-1.003632874,-0.82910569,-1.174547755,-0.64360591,0.209775408,-0.639761604,-1.067698708,-0.244423865
1990,Yemen South,680,-0.816274174,-0.247179285,-1.46265662,-1.043052907,-0.725291726,-1.366080396,-1.652390239,-1.348050207,-1.899497171,-0.853583202,0.30710666,-0.850739236,-1.47596531,-0.283334293
1990,Yugoslavia (Serbia),345,-0.439534389,-0.102836997,-0.854578166,-0.566617203,-0.338923553,-0.797802613,-1.022830603,-0.850257386,-1.20079402,-0.501955795,0.199023761,-0.49702274,-0.905843499,-0.131329887
1990,Zambia,551,-1.015349969,-0.518580225,-1.528917043,-0.840723426,-0.513506956,-1.167890665,-2.127999536,-1.881692957,-2.407119424,-1.02847891,0.236532356,-1.026023169,-1.501399051,-0.581720039
1990,Zimbabwe,552,-0.323064628,0.011932947,-0.68143644,-0.588863537,-0.338976671,-0.823610774,-1.188010651,-1.004822615,-1.378403915,-0.355027917,0.170988961,-0.351655199,-0.69589199,-0.032292565
1991,Afghanistan,700,-1.28343048,-0.819518344,-1.818216428,-1.116786514,-0.830923629,-1.396862947,-1.908998215,-1.701503206,-2.10858282,-1.322757652,0.258144708,-1.318534807,-1.829730876,-0.830820227
1991,Albania,339,0.182665446,0.469621199,-0.090413977,-0.092364279,0.132377318,-0.319486927,-0.186206915,-0.030636883,-0.353186975,0.155710783,0.160455539,0.153892001,-0.151585887,0.478203227
1991,Algeria,615,-0.130558043,0.155642831,-0.44747043,-0.444992175,-0.209741541,-0.697316766,-0.633400501,-0.472202731,-0.79749653,-0.187777261,0.170880965,-0.189412253,-0.519520087,0.143849309
1991,Angola,540,-0.445839532,-0.112132097,-0.840545499,-0.56017746,-0.319812798,-0.831386884,-0.743121591,-0.56979299,-0.921742256,-0.518203365,0.202096969,-0.508305203,-0.931790268,-0.137787782
1991,Antigua & Barbuda,58,0.387905027,0.853818603,-0.016368161,0.582331735,0.939743799,0.243981973,0.994608651,1.361976885,0.630567522,0.385651084,0.237164443,0.382376667,-0.063556044,0.869401393
1991,Argentina,160,0.740032429,1.148481446,0.400208535,0.652134988,0.90450423,0.411444173,0.948824808,1.131713063,0.747448728,0.773408495,0.179361817,0.762855417,0.454992046,1.149359015
1991,Armenia,371,0.275711154,0.579384389,-0.042241039,0.44808335,0.698669813,0.196843013,0.88125389,1.088168278,0.685698651,0.202157516,0.160651144,0.201657693,-0.104619875,0.521198991
1991,Australia,900,1.969112404,3.032875245,1.237489774,2.924140279,3.514141464,2.394947703,4.285600979,4.892911415,3.762027027,1.990639255,0.467217931,1.943233317,1.226551334,3.066359804
1991,Austria,305,1.963093162,3.007930229,1.261726123,3.386150615,4.072845697,2.773543846,4.726847774,5.488628567,4.117343322,1.989337374,0.472744511,1.941346193,1.2161582,3.035166001
1991,Azerbaijan,373,-0.444426893,-0.113593562,-0.85025685,-0.403207169,-0.162377174,-0.652001544,-0.734284726,-0.559142533,-0.912770984,-0.518563508,0.198928175,-0.511372236,-0.931781165,-0.145483141
1991,Bahamas,31,0.567917731,1.050031642,0.151408084,0.992290221,1.378326061,0.640248126,1.692109765,2.10586089,1.28577536,0.554023143,0.243876099,0.551319952,0.099137987,1.050459
1991,Bahrain,692,-1.197932482,-0.579815254,-1.930019129,-1.78339574,-1.467750691,-2.129850198,-2.494851432,-2.258643545,-2.765715164,-1.219789423,0.248921257,-1.215810976,-1.719551783,-0.744368596
1991,Bangladesh,771,0.375583515,0.670874912,0.093049542,0.211590883,0.449376501,-0.034965155,0.663459061,0.85225996,0.466063197,0.360610727,0.161891895,0.358657049,0.05094443,0.673459923
1991,Barbados,53,1.144973014,1.838769365,0.561953116,1.848687304,2.307442509,1.444885694,2.81317749,3.255838241,2.382326894,1.179598464,0.301408086,1.169174553,0.628260037,1.796159512
1991,Belarus,370,-0.05979701,0.244892414,-0.391612638,0.270846217,0.547301872,-0.036775609,0.853876466,1.052181798,0.671725564,-0.084478164,0.169341861,-0.084395413,-0.426304466,0.243155622
1991,Belgium,211,1.964486761,3.024024434,1.254636196,3.34767191,4.032663082,2.752173257,4.876945823,5.695121054,4.221814409,2.000084288,0.471636728,1.946050397,1.238228254,3.05952351
1991,Belize,80,1.005880243,1.672340224,0.422532929,1.479425761,1.916047846,1.065057236,2.180038147,2.63715435,1.734231246,1.045648577,0.292820177,1.036886646,0.496771613,1.658917249
1991,Benin,434,0.467789811,0.811956878,0.175336947,0.254431498,0.478400512,0.012217393,0.661503235,0.855974926,0.472535769,0.470805121,0.179656894,0.464156825,0.128266037,0.830597609
1991,Bhutan,760,-1.206073068,-0.60062874,-1.911906719,-1.888137497,-1.561055884,-2.270018706,-2.586050236,-2.31040789,-2.933635959,-1.218048799,0.249882441,-1.213927316,-1.71535503,-0.729551916
1991,Bolivia,145,0.694864465,1.053609753,0.365920854,1.052225916,1.327818554,0.793251868,1.667866118,1.930464114,1.429967865,0.741681904,0.171837937,0.733436092,0.426601831,1.10952216
1991,Bosnia,346,0.248523965,1.020831465,-0.491581518,-0.2224683,0.154381934,-0.631323746,-0.341225905,-0.028617015,-0.619913148,0.393273123,0.268658401,0.392350616,-0.13898934,0.898307909
1991,Botswana,571,0.273095401,0.655789846,-0.11488354,0.489959832,0.725432529,0.248689977,0.898519126,1.095657107,0.701870015,0.315964064,0.181430683,0.315396247,-0.037539565,0.677333062
1991,Brazil,140,0.680315079,1.035988256,0.369040192,0.818939957,1.081245149,0.574119538,1.284956677,1.540804086,1.029035491,0.711267619,0.183884146,0.706425086,0.35762636,1.080185259
1991,Brunei Darussalam,835,-0.655314345,-0.109425567,-1.279122668,-1.071436034,-0.683743726,-1.48349535,-1.644107119,-1.232522016,-2.07730811,-0.701113667,0.301262689,-0.693388564,-1.294716621,-0.148918551
1991,Bulgaria,355,0.773210289,1.230682859,0.41207853,0.643205356,0.899412742,0.383936163,1.310892415,1.564859573,1.045868048,0.788167833,0.198568438,0.78266431,0.405342572,1.179333335
1991,Burkina Faso,439,-0.580935845,-0.219935504,-1.008566343,-0.653974564,-0.422848359,-0.909808906,-1.050442302,-0.87526963,-1.224162934,-0.644175552,0.208002371,-0.639229166,-1.063204696,-0.241505644
1991,Burundi,516,-0.980560144,-0.531952851,-1.434329554,-0.847075269,-0.57774148,-1.130080327,-1.541097939,-1.267915345,-1.828982516,-1.009338132,0.237214512,-1.005536679,-1.470500418,-0.556220076
1991,Cambodia,811,-0.518940443,-0.109541567,-1.028672959,-0.259639229,-0.02025826,-0.526575433,-0.219019993,-0.063883373,-0.380538959,-0.569825185,0.204351727,-0.56255221,-0.980039799,-0.185107469
1991,Cameroon,471,-1.021543552,-0.573634207,-1.454823111,-1.066258493,-0.775370731,-1.342865365,-1.890844231,-1.679959939,-2.094672312,-1.027008453,0.232690773,-1.021055324,-1.49248362,-0.580550653
1991,Canada,20,1.365109514,1.993839286,0.881501813,2.133162229,2.602633423,1.709873863,3.212856899,3.686222178,2.766573898,1.405929559,0.287601357,1.397923884,0.874941678,1.996216704
1991,Cape Verde,402,0.465455427,0.935121019,0.063205593,0.327704986,0.669307575,-0.032891512,1.475176732,2.033401543,0.727678703,0.518348129,0.198482272,0.517731363,0.136819944,0.899933849
1991,Central African Republic,482,-0.633070432,-0.24550509,-1.059176787,-0.685040618,-0.446637521,-0.933002864,-1.258917725,-1.05200276,-1.443688722,-0.692018334,0.213048929,-0.688812661,-1.123365214,-0.30188245
1991,Chad,483,-0.668312617,-0.273328996,-1.111704412,-0.700461583,-0.463656506,-0.975544918,-1.029331559,-0.848983777,-1.211918389,-0.731729577,0.219767317,-0.730691796,-1.164585467,-0.308900773
1991,Chile,155,0.747226444,1.116799447,0.403927613,0.803467426,1.056734713,0.549912219,1.318023784,1.556531554,1.056374437,0.647694353,0.151091922,0.640909895,0.37164948,0.956901358
1991,China,710,-1.121460106,-0.595536346,-1.710298443,-1.0996081,-0.810124124,-1.39478497,-1.669334992,-1.411056762,-1.886209311,-1.178691543,0.261050899,-1.174911934,-1.696800658,-0.676070018
1991,Colombia,100,0.542055665,0.93838586,0.203707839,0.902907324,1.174019693,0.640859448,1.564758773,1.787479878,1.362802105,0.293825566,0.12078238,0.296296072,0.051832847,0.530766474
1991,Comoros,581,0.304528729,0.681350883,-0.030102393,0.097489088,0.316696482,-0.138791671,0.210806877,0.385622841,0.030223852,0.276551126,0.189518014,0.276968815,-0.096302052,0.648084685
1991,Congo Brazzaville,484,-0.398918734,-0.060636086,-0.803250293,-0.396711327,-0.162416558,-0.645994468,-0.505871783,-0.338953747,-0.682975351,-0.465373182,0.196683129,-0.460801008,-0.885717421,-0.100711723
1991,Congo Kinshasa,490,-0.918049248,-0.47338616,-1.358609261,-1.031967947,-0.750580181,-1.319761813,-1.90654266,-1.698213443,-2.106970772,-0.936114351,0.229740856,-0.930308179,-1.390460515,-0.502604555
1991,Costa Rica,94,1.256335942,1.87584989,0.795238732,1.801544147,2.222086185,1.409649513,2.694424303,3.152810435,2.275243481,1.295895572,0.26182649,1.280877489,0.826975758,1.842239911
1991,Cote d'Ivoire,437,-0.667121054,-0.275092058,-1.14107742,-0.970048302,-0.690035912,-1.249674131,-1.553050207,-1.296020615,-1.834556334,-0.705855122,0.224057298,-0.699600313,-1.160090519,-0.286871599
1991,Croatia,344,0.093236242,0.401125081,-0.204399316,-0.207323413,0.098960593,-0.467760337,-0.735410649,-0.570283111,-0.909102776,0.051620306,0.159032492,0.050673989,-0.254180143,0.364368212
1991,Cuba,40,-1.12549141,-0.610731326,-1.699541712,-1.098100496,-0.815552498,-1.392390787,-1.671835735,-1.402611964,-1.889308736,-1.185752747,0.261525651,-1.180739617,-1.727754222,-0.688192151
1991,Cyprus,352,1.542145463,2.174947921,1.024165719,2.324917898,2.818592773,1.900451189,3.444819824,4.040260858,2.93191134,1.556211237,0.308525199,1.537924418,0.996199009,2.208057858
1991,Czechoslovakia,315,0.886213912,1.392747417,0.503057686,0.694975592,0.96562161,0.431581313,1.338800026,1.578296652,1.046388283,0.963677485,0.209804301,0.960468507,0.56554076,1.376997479
1991,Denmark,390,1.946827353,3.035968146,1.254304198,4.416560525,5.646564131,3.476819722,6.229338742,8.141262803,5.215524989,1.986656008,0.465189892,1.933252862,1.223584495,3.036498244
1991,Djibouti,522,-0.904096923,-0.426072153,-1.379872976,-1.175732628,-0.905045717,-1.455395093,-1.870442376,-1.669292842,-2.068390477,-0.929401928,0.232132886,-0.931187554,-1.391338433,-0.473734425
1991,Dominica,54,0.938128702,1.450530432,0.43436902,1.40251286,1.797435088,1.019984208,2.157116261,2.636185832,1.69960007,0.922872904,0.266453146,0.916583687,0.417608881,1.452660025
1991,Dominican Rep,42,0.521473433,0.86991131,0.223366298,0.463875797,0.711270544,0.23825245,0.687372618,0.874238032,0.507077463,0.519483415,0.135407396,0.514086141,0.275128552,0.797311823
1991,Ecuador,130,0.637401819,0.994158949,0.30773603,1.030536819,1.305204874,0.776030155,1.643419956,1.903062909,1.420209608,0.696874452,0.169805923,0.682702593,0.394601475,1.056385198
1991,Egypt,651,-0.549691557,-0.189088042,-0.957282988,-0.68385018,-0.445953864,-0.940576309,-1.212038178,-1.018253017,-1.398641041,-0.607883079,0.205769062,-0.608225394,-1.022671492,-0.212353704
1991,El Salvador,92,0.023009042,0.269261204,-0.232103079,0.347730388,0.581471065,0.106088793,0.827219901,1.019191308,0.655471496,0.034049823,0.103603412,0.035705918,-0.168585553,0.238923263
1991,Equatorial Guinea,411,-1.127645611,-0.582585461,-1.720575687,-1.026305705,-0.742713313,-1.33467093,-1.573635162,-1.309711931,-1.844761869,-1.185866006,0.265131902,-1.178822505,-1.721758379,-0.688690327
1991,Estonia,366,0.388412933,0.766908648,0.070667766,0.387362124,0.655138688,0.141694979,0.675890779,0.863248519,0.475907198,0.449296026,0.162497594,0.448398951,0.133974774,0.76843816
1991,Ethiopia,530,-0.271292204,0.012926816,-0.607608839,-0.50420395,-0.240320432,-0.791766527,-0.364290954,-0.185492215,-0.540833809,-0.347946503,0.167631393,-0.347446747,-0.679205629,-0.021875527
1991,Fiji,950,-0.217134161,0.152419416,-0.663824286,0.094262157,0.323749729,-0.156611751,0.397794818,0.579796031,0.219426053,-0.257623346,0.204634689,-0.251664882,-0.665043881,0.130789436
1991,Finland,375,1.965395374,3.129451238,1.228532785,2.87636201,3.459559852,2.356307778,4.354838235,5.297439242,3.623710762,1.986489905,0.460217847,1.945504638,1.235080344,3.02708363
1991,France,220,1.049848269,1.469140173,0.669400871,1.238123606,1.516553131,0.960334218,1.819272995,2.043413351,1.558367321,1.040944008,0.209480114,1.03870917,0.63630066,1.449882787
1991,Gabon,481,-0.230331016,0.070050698,-0.569105679,-0.525685164,-0.296861289,-0.774513164,-0.908591381,-0.7345424,-1.0730793,-0.28045513,0.17826215,-0.278675052,-0.636310902,0.054197975
1991,Gambia,420,0.236765908,0.640177255,-0.232522551,0.571688985,0.835925233,0.300782886,1.13065435,1.368607362,0.936271859,0.233170094,0.192430135,0.235007585,-0.149563254,0.598201246
1991,Georgia,372,-0.18885487,0.147266001,-0.581504665,0.005318063,0.252262798,-0.245780516,0.18264607,0.358882249,0.000712415,-0.229293679,0.174286658,-0.226950101,-0.575474445,0.106729576
1991,Germany West,260,1.264369602,1.743753393,0.855973966,1.927830596,2.37812307,1.5312654,2.96951764,3.396206871,2.544383338,1.256793592,0.242842544,1.248192607,0.797055604,1.74688561
1991,Ghana,452,-0.639796453,-0.247791405,-1.110390887,-0.567156409,-0.334764276,-0.812517865,-0.887683977,-0.704233202,-1.063905637,-0.713866189,0.217863779,-0.709845291,-1.156350666,-0.305440388
1991,Greece,350,1.271423567,1.748028313,0.831834302,1.811038907,2.22892066,1.428058245,2.662295229,3.135424768,2.204085975,1.24901591,0.242529007,1.242130561,0.783898964,1.730326632
1991,Grenada,55,0.93226046,1.435313461,0.434682872,1.305034001,1.677194283,0.911097156,1.984637728,2.400796698,1.58121919,0.923820953,0.265926255,0.91893673,0.414687399,1.458975241
1991,Guatemala,90,0.162906792,0.408579608,-0.065387348,0.071200372,0.285963501,-0.145648067,0.045694315,0.198868506,-0.107124837,0.108973308,0.105947033,0.108984791,-0.090243068,0.316482348
1991,Guinea,438,-0.580939631,-0.212917859,-1.024439198,-0.685752863,-0.446330133,-0.95682541,-1.053654298,-0.882161662,-1.228405883,-0.648273141,0.211381877,-0.644803263,-1.082447285,-0.257961017
1991,Guinea-Bissau,404,-0.614557008,-0.224713364,-1.025542126,-0.807330031,-0.563591285,-1.074333453,-1.246550479,-1.036016975,-1.441927975,-0.665798732,0.226315723,-0.660697092,-1.119178888,-0.232415896
1991,Guyana,110,-0.380547828,0.034964605,-0.823635348,-0.406962174,-0.112499408,-0.705891143,-1.431467143,-1.218428296,-1.70001431,-0.450872879,0.207655808,-0.456011908,-0.853615474,-0.047446863
1991,Haiti,41,-0.663450649,-0.170247428,-1.197826269,-0.747970847,-0.460578021,-1.029714917,-1.554512393,-1.28208463,-1.850050429,-0.676341375,0.18765158,-0.676128921,-1.049712237,-0.314550202
1991,Honduras,91,0.347950339,0.596480889,0.106177519,0.393913164,0.622493213,0.186742891,0.670578065,0.849673104,0.483039433,0.296618956,0.105437171,0.29710641,0.089085898,0.501219112
1991,Hungary,310,1.148767604,1.66354563,0.716124911,1.334189216,1.645507835,1.037262362,2.663200899,3.232980754,2.141746035,1.123860743,0.232237443,1.120908313,0.684336312,1.587573271
1991,Iceland,395,1.946967701,3.07293851,1.177739107,3.568331024,4.378376026,2.910519073,5.113768878,6.22531256,4.390701051,1.959303097,0.479878181,1.912498955,1.149881937,3.028653718
1991,India,750,0.544145321,0.907130245,0.22036248,0.763627054,1.026991516,0.510740363,1.304801372,1.54938051,1.047651649,0.517320217,0.185249975,0.509957493,0.16888828,0.896666198
1991,Indonesia,850,-0.763829569,-0.364224518,-1.201238753,-0.962422958,-0.687921502,-1.25967756,-1.553251658,-1.305012386,-1.819656118,-0.808052232,0.230334349,-0.805521414,-1.270875578,-0.369104861
1991,Iran,630,-0.627816784,-0.263474775,-1.037583318,-0.717221562,-0.480024673,-0.966920791,-1.22186782,-1.024011468,-1.404267052,-0.691123929,0.215801078,-0.685080223,-1.11845999,-0.286147758
1991,Iraq,645,-1.457947551,-0.957461672,-2.008812499,-1.575420033,-1.287246053,-1.898338342,-2.231995571,-1.976468676,-2.468016157,-1.47256953,0.278097184,-1.470991811,-2.032025343,-0.947957461
