"justiceName","term","id","justice","Robust_mean","Robust_975","Robust_025","Dynamic_mean","Dynamic_975","Dynamic_025","MQ_mean","MQ_sd","MQ_median","MQ_025","MQ_975"
"HFStone",1941,"HFStone-1941",74,0.769814551301358,1.45945860449883,0.205046314934825,0.437063682489941,0.886891515228199,-0.00241001592849637,0.472,0.193,0.471,0.105,0.856
"HFStone",1942,"HFStone-1942",74,0.630966558596063,1.18854551929453,0.164615882244105,0.445725041419827,0.888030368686437,0.0056552404943916,0.426,0.185,0.422,0.068,0.799
"HFStone",1943,"HFStone-1943",74,0.452954005159395,0.919275102792482,-0.0107546803767883,0.316652473447021,0.759837106720703,-0.112493380755593,0.248,0.175,0.247,-0.086,0.6
"HFStone",1944,"HFStone-1944",74,0.654970533176898,1.14365311142705,0.215062154046574,0.613820451008444,1.09311684171195,0.15249248532079,0.572,0.179,0.567,0.224,0.942
"HFStone",1945,"HFStone-1945",74,0.740716746410261,1.38256786231209,0.152950291005071,0.735989178007032,1.38540369750375,0.100373218955305,0.726,0.267,0.72,0.218,1.265
"HHBurton",1945,"HHBurton-1945",86,0.678584417739627,1.27326341145529,0.087342026012653,0.627670374263891,1.23136866534955,0.0696801242006915,0.507,0.235,0.501,0.062,0.989
"HHBurton",1946,"HHBurton-1946",86,0.780870174850779,1.32102301156778,0.290663812471317,0.752048490019464,1.28569761916588,0.293391536064045,0.528,0.188,0.522,0.173,0.914
"HHBurton",1947,"HHBurton-1947",86,1.14906097828065,1.69413411402818,0.662919195550336,1.11234186685357,1.64096034894756,0.631638876351331,0.832,0.196,0.828,0.461,1.232
"HHBurton",1948,"HHBurton-1948",86,1.32524470553717,1.89946353038167,0.824841827070498,1.31484486128731,1.8568202990626,0.798194600213601,0.959,0.2,0.955,0.585,1.368
"HHBurton",1949,"HHBurton-1949",86,1.44204885248988,2.06133808423996,0.902491617731993,1.42099145142972,2.04007832351211,0.859024199760959,0.997,0.241,0.991,0.535,1.484
"HHBurton",1950,"HHBurton-1950",86,1.5353838632809,2.13489862315584,0.966739003315205,1.50654498745678,2.12122823235612,0.92704331471121,1.01,0.231,1.006,0.569,1.469
"HHBurton",1951,"HHBurton-1951",86,1.5878869778564,2.21588102112015,0.993867804217899,1.55937799515496,2.19049365477948,0.97287065762228,0.953,0.224,0.945,0.529,1.412
"HHBurton",1952,"HHBurton-1952",86,1.86700154249047,2.53165526216783,1.32290631882465,1.85237170894304,2.43967219715597,1.28572868327748,1.284,0.227,1.274,0.863,1.743
"HHBurton",1953,"HHBurton-1953",86,1.90554657601748,2.53598618928707,1.33681973758964,1.91962953283946,2.52432652836082,1.3615844967084,1.351,0.248,1.342,0.893,1.857
"HHBurton",1954,"HHBurton-1954",86,1.87503098681081,2.49312086626306,1.33644112818933,1.88713517018362,2.50289623297958,1.29143656378298,1.304,0.246,1.295,0.837,1.808
"HHBurton",1955,"HHBurton-1955",86,1.84798665543403,2.46244641591446,1.31848282884106,1.87724907319905,2.50020380657074,1.29824773516312,1.313,0.233,1.307,0.872,1.784
"HHBurton",1956,"HHBurton-1956",86,1.77236670550825,2.35711105838713,1.24561727302808,1.7923027526947,2.38272267333563,1.23640350174864,1.262,0.217,1.256,0.851,1.699
"HHBurton",1957,"HHBurton-1957",86,1.65477865226859,2.30296898261276,1.07251941596144,1.67088015307267,2.31760981748131,1.08768908601689,1.141,0.223,1.132,0.722,1.601
"HHBurton",1958,"HHBurton-1958",86,1.65610599502717,2.51495954343919,0.838757371583929,1.69823045292295,2.55342416083653,0.832660623524266,1.184,0.377,1.184,0.456,1.925
"HLBlack",1937,"HLBlack-1937",78,-3.44797030454076,-2.851771115962,-4.02079463984582,-3.46458155618241,-2.9450781036946,-3.98923460243617,-2.904,0.333,-2.903,-3.56,-2.263
"HLBlack",1938,"HLBlack-1938",78,-4.00875568680422,-3.15430254035937,-5.55455644049558,-3.8311299319051,-3.13896077122506,-4.5129384003145,-3.215,0.364,-3.213,-3.933,-2.512
"HLBlack",1939,"HLBlack-1939",78,-4.17573620424246,-3.28016072467139,-5.55081881434911,-4.01213333443443,-3.27088689240386,-4.78077319809942,-3.306,0.385,-3.301,-4.084,-2.576
"HLBlack",1940,"HLBlack-1940",78,-4.25169257696942,-3.34006805906346,-5.60252440195904,-4.12554873526615,-3.35427811101757,-4.9235825459166,-3.339,0.389,-3.324,-4.123,-2.6
"HLBlack",1941,"HLBlack-1941",78,-4.2368281100555,-3.33579170851181,-5.57745209193034,-4.14287145621724,-3.33493989186177,-4.96965975943221,-3.273,0.383,-3.261,-4.056,-2.543
"HLBlack",1942,"HLBlack-1942",78,-4.1206250575566,-3.19553331202663,-5.53491891847758,-4.02139426920905,-3.21370423885367,-4.87320139382394,-3.071,0.374,-3.059,-3.839,-2.37
"HLBlack",1943,"HLBlack-1943",78,-3.91571688172619,-2.87991872549347,-5.36798032748172,-3.79171850763118,-3.00632551987764,-4.58439348876947,-2.754,0.37,-2.744,-3.506,-2.055
"HLBlack",1944,"HLBlack-1944",78,-3.76787582750917,-2.75081571730812,-5.24194914863715,-3.58965968485174,-2.80146789015812,-4.38996063792835,-2.594,0.344,-2.585,-3.288,-1.948
"HLBlack",1945,"HLBlack-1945",78,-3.11033868757243,-2.03219899305008,-4.25234316088129,-3.22611135221147,-2.441653204644,-4.04627278123624,-2.19,0.343,-2.178,-2.887,-1.555
"HLBlack",1946,"HLBlack-1946",78,-2.86037944131143,-2.00223024055601,-3.89315488991835,-2.96419405699048,-2.23112963068375,-3.73019318618902,-1.979,0.3,-1.968,-2.584,-1.433
"HLBlack",1947,"HLBlack-1947",78,-2.62079549600655,-1.86357502730275,-3.52398521640061,-2.70745095279131,-2.0405543504371,-3.40636638519226,-1.813,0.28,-1.806,-2.384,-1.286
"HLBlack",1948,"HLBlack-1948",78,-2.33671704117818,-1.62685176463659,-3.12565858557829,-2.41360329779705,-1.75427094662489,-3.1005416191664,-1.602,0.267,-1.594,-2.165,-1.103
"HLBlack",1949,"HLBlack-1949",78,-2.09369630361672,-1.37298921942451,-2.84211815109601,-2.16004226107435,-1.47594525428367,-2.87856379797558,-1.55,0.309,-1.544,-2.167,-0.967
"HLBlack",1950,"HLBlack-1950",78,-1.96395263802516,-1.3142706049584,-2.6778430181384,-2.00047539180576,-1.29146335219619,-2.68880278051326,-1.497,0.289,-1.491,-2.074,-0.951
"HLBlack",1951,"HLBlack-1951",78,-1.80196850654802,-1.13594228779021,-2.50840750298955,-1.82398513882429,-1.18843652103248,-2.48914641800598,-1.366,0.263,-1.353,-1.902,-0.87
"HLBlack",1952,"HLBlack-1952",78,-1.60639331736706,-0.929757936188205,-2.2666420010524,-1.62207759862538,-1.06099647074871,-2.28778067463603,-1.104,0.237,-1.092,-1.605,-0.668
"HLBlack",1953,"HLBlack-1953",78,-2.0074455646028,-1.28183537164608,-2.87122211923238,-1.98168949916115,-1.38528397513744,-2.64150260728243,-1.48,0.26,-1.474,-2.012,-0.987
"HLBlack",1954,"HLBlack-1954",78,-2.18936892159997,-1.37034577896536,-3.08020073707068,-2.17869334156463,-1.52115822376234,-2.86572626359119,-1.62,0.291,-1.611,-2.219,-1.071
"HLBlack",1955,"HLBlack-1955",78,-2.6911155709324,-1.91486911545939,-3.5975516430627,-2.54481588312186,-1.87921380699868,-3.24498545475721,-1.964,0.288,-1.956,-2.55,-1.421
"HLBlack",1956,"HLBlack-1956",78,-2.90719414433532,-2.24742633800989,-3.70441536865952,-2.78784274485712,-2.1611779701248,-3.4606578300746,-2.168,0.283,-2.161,-2.732,-1.632
"HLBlack",1957,"HLBlack-1957",78,-2.96534633188841,-2.33246958138518,-3.75107622369326,-2.87069129581558,-2.21885197971167,-3.57911307037552,-2.232,0.275,-2.23,-2.789,-1.712
"HLBlack",1958,"HLBlack-1958",78,-2.86301499480673,-2.23667046706214,-3.57300772373864,-2.74571583486855,-2.11755894317162,-3.40379914330819,-2.071,0.282,-2.066,-2.637,-1.527
"HLBlack",1959,"HLBlack-1959",78,-2.84544905722442,-2.20266578776737,-3.5452990936312,-2.71365185695229,-2.09361664461142,-3.37161157558119,-2.047,0.273,-2.038,-2.598,-1.537
"HLBlack",1960,"HLBlack-1960",78,-2.76906996710919,-2.1346648717462,-3.5137538191319,-2.58111256748524,-1.98090732158317,-3.23628654081638,-1.934,0.268,-1.925,-2.487,-1.429
"HLBlack",1961,"HLBlack-1961",78,-2.70957585495235,-2.0284831476357,-3.46204280507452,-2.47404550080767,-1.87264225509616,-3.11583952305097,-1.836,0.267,-1.829,-2.368,-1.335
"HLBlack",1962,"HLBlack-1962",78,-2.64745696123671,-1.93208637878067,-3.45014038677339,-2.31828618870304,-1.77060234411643,-2.94385745357822,-1.742,0.247,-1.734,-2.246,-1.272
"HLBlack",1963,"HLBlack-1963",78,-2.42738521404177,-1.50988210529372,-3.37284222310182,-1.90942873811059,-1.38132926263371,-2.48457838316629,-1.422,0.227,-1.415,-1.895,-1
"HLBlack",1964,"HLBlack-1964",78,-0.883933671750665,-0.215096684440369,-1.85362878962113,-1.27630793033229,-0.736185619902192,-1.83182343740804,-0.865,0.225,-0.862,-1.31,-0.434
"HLBlack",1965,"HLBlack-1965",78,-0.618925261506697,-0.176343774073753,-1.13390650887846,-0.816150190441152,-0.35663224207971,-1.28271102647721,-0.533,0.19,-0.528,-0.914,-0.167
"HLBlack",1966,"HLBlack-1966",78,-0.490367103889274,-0.106364653838828,-0.88928842863421,-0.57970824382194,-0.205359060385567,-0.981166663461132,-0.421,0.155,-0.418,-0.735,-0.122
"HLBlack",1967,"HLBlack-1967",78,-0.20691226478881,0.152960891815192,-0.577016801713709,-0.21586516774911,0.143323370070862,-0.599871180205228,-0.096,0.145,-0.096,-0.386,0.185
"HLBlack",1968,"HLBlack-1968",78,-0.00771323815459066,0.434907655761741,-0.418454225692185,0.000436623864775917,0.456644623829799,-0.428018654165686,0.106,0.171,0.107,-0.232,0.439
"HLBlack",1969,"HLBlack-1969",78,0.0322333948750901,0.442913762601469,-0.381065370268037,0.0480495536389673,0.496698890295669,-0.381875325346753,0.089,0.179,0.09,-0.262,0.435
"HLBlack",1970,"HLBlack-1970",78,0.0123009963056678,0.451366966728667,-0.42977438406993,0.0121322973870164,0.478601052032822,-0.455990914879678,-0.002,0.18,-0.003,-0.354,0.353
"JCMcReynolds",1937,"JCMcReynolds-1937",67,3.54548241901505,4.7025055713235,2.55421903351616,3.65646401160015,4.79180047441504,2.6518309001098,3.429,0.54,3.398,2.444,4.573
"JCMcReynolds",1938,"JCMcReynolds-1938",67,3.72937758957491,4.95361109853049,2.76620507546464,3.84755784073192,5.05405410922788,2.84453698551603,3.562,0.551,3.531,2.587,4.736
"JCMcReynolds",1939,"JCMcReynolds-1939",67,3.72941616720656,5.0090721782948,2.67345514797537,3.85088342226605,5.07153985051694,2.76282451653676,3.532,0.602,3.499,2.465,4.825
"JCMcReynolds",1940,"JCMcReynolds-1940",67,3.59424271337914,4.98068197966783,2.24850276837436,3.72872528560911,5.14007640264714,2.48490557178984,3.354,0.709,3.326,2.056,4.827
"JFByrnes",1941,"JFByrnes-1941",83,-0.0694068566922364,0.604191440997842,-0.721505717383504,-0.212972303767181,0.425596789013094,-0.838153707328415,-0.19,0.234,-0.187,-0.648,0.268
"JGRoberts",2005,"JGRoberts-2005",111,1.78213344575889,2.53314812184261,1.05550499401396,1.75575908483802,2.55120492506652,1.01955839229293,1.376,0.327,1.368,0.769,2.044
"JGRoberts",2006,"JGRoberts-2006",111,1.85490010273609,2.50445779139297,1.23588375447192,1.84943802101353,2.56171878705569,1.20490436679472,1.406,0.28,1.396,0.875,1.973
"JGRoberts",2007,"JGRoberts-2007",111,1.86809773588253,2.53136373510074,1.28985769823949,1.87193166281606,2.53552629813103,1.23775447391585,1.396,0.273,1.393,0.868,1.946
"JGRoberts",2008,"JGRoberts-2008",111,1.90902370641445,2.51574544562704,1.36555993228012,1.95368290615871,2.62958849406604,1.33349303622059,1.481,0.267,1.474,0.975,2.021
"JGRoberts",2009,"JGRoberts-2009",111,1.82529081014083,2.484119612777,1.23850032604692,1.84883274602751,2.51154570554272,1.23477826578373,1.36,0.27,1.353,0.844,1.902
"JGRoberts",2010,"JGRoberts-2010",111,1.79727987750505,2.45805765341304,1.21109721379384,1.81149257221737,2.46853049773096,1.19430383068733,1.377,0.264,1.37,0.879,1.914
"JGRoberts",2011,"JGRoberts-2011",111,1.61106667476707,2.27174299242907,0.99909526470142,1.60352778992069,2.24520000775538,1.00714040602162,1.182,0.256,1.177,0.694,1.697
"JGRoberts",2012,"JGRoberts-2012",111,1.45610939154603,2.13285679987641,0.858914542540072,1.41662198744634,2.02937480521299,0.836186185583289,1.082,0.244,1.077,0.615,1.578
"JGRoberts",2013,"JGRoberts-2013",111,1.08243085941979,1.79667571092658,0.401522582876773,1.06804103736333,1.72132941488918,0.469589542245659,0.76,0.257,0.758,0.264,1.283
"JGRoberts",2014,"JGRoberts-2014",111,0.789254959761329,1.43783803793093,0.128485055975999,0.763801367564531,1.37783111871869,0.21227498089913,0.541,0.229,0.537,0.104,1.005
"JGRoberts",2015,"JGRoberts-2015",111,0.505173748990374,1.24419834881724,-0.255226013389662,0.481001764128306,1.19342720785806,-0.188035952374306,0.256,0.274,0.247,-0.26,0.814
"JHarlan2",1954,"JHarlan2-1954",91,1.2301280835471,1.73739514996499,0.709092246996355,1.19335720528703,1.71238210614408,0.713109281701479,0.867,0.325,0.863,0.237,1.518
"JHarlan2",1955,"JHarlan2-1955",91,1.49211582684688,2.07194787692325,0.947225454132351,1.48208402821313,2.07097998221219,0.94448878612315,1.092,0.248,1.086,0.623,1.609
"JHarlan2",1956,"JHarlan2-1956",91,1.7365677364217,2.34884604180001,1.20624791824288,1.74557200922896,2.29850266810436,1.1789695137293,1.283,0.226,1.275,0.862,1.741
"JHarlan2",1957,"JHarlan2-1957",91,1.97239349823121,2.60161835491279,1.42332816477257,1.98786343265747,2.56073152265924,1.44341257568015,1.406,0.219,1.401,0.999,1.853
"JHarlan2",1958,"JHarlan2-1958",91,2.20084449203557,2.88126131101808,1.60228849918236,2.22327408842278,2.86740914986795,1.65702893090425,1.571,0.242,1.565,1.117,2.059
"JHarlan2",1959,"JHarlan2-1959",91,2.40710845315045,3.16024520663381,1.76900387166809,2.42486233351398,3.08940081761038,1.80381425604981,1.715,0.255,1.707,1.238,2.24
"JHarlan2",1960,"JHarlan2-1960",91,2.65661617594153,3.45856685997302,1.93522182394598,2.67078423285188,3.40154629688522,2.02669791742006,1.908,0.28,1.904,1.384,2.475
"JHarlan2",1961,"JHarlan2-1961",91,3.09671322229022,4.03907421190149,2.27058001986903,2.96332560109038,3.69057723948055,2.29160965883084,2.271,0.294,2.263,1.715,2.861
"JHarlan2",1962,"JHarlan2-1962",91,3.32651385611325,4.23266512572688,2.55588329590994,3.16719767633882,3.88676792514438,2.52026578843824,2.522,0.307,2.516,1.938,3.146
"JHarlan2",1963,"JHarlan2-1963",91,3.40934596056952,4.36982762116738,2.63998250311257,3.21333242549166,3.92924182039855,2.53751408013486,2.585,0.313,2.579,2.001,3.205
"JHarlan2",1964,"JHarlan2-1964",91,3.3032523758099,4.34001641325803,2.45531792286833,3.03444286629259,3.77067699761758,2.32498640709336,2.405,0.329,2.401,1.78,3.065
"JHarlan2",1965,"JHarlan2-1965",91,3.25236113470958,4.3511775005102,2.39543533783163,2.8887875687919,3.57397018310408,2.246075326004,2.332,0.302,2.326,1.763,2.935
"JHarlan2",1966,"JHarlan2-1966",91,3.09486993122893,4.34727764306759,2.11791719264363,2.56231730835124,3.20469218888813,1.94420600662635,2.054,0.268,2.045,1.544,2.596
"JHarlan2",1967,"JHarlan2-1967",91,2.04701559242098,3.31648312984791,1.13107802168597,1.97205308721918,2.55864527391451,1.42697107165911,1.476,0.225,1.466,1.046,1.936
"JHarlan2",1968,"JHarlan2-1968",91,1.09689180469315,1.78777779420251,0.477896247878928,1.37655700650784,1.99954966642715,0.83920010993724,0.778,0.212,0.773,0.377,1.21
"JHarlan2",1969,"JHarlan2-1969",91,1.0362861383047,1.6079731455262,0.503353570202632,1.17814577420928,1.78779166293953,0.649706243709668,0.679,0.198,0.673,0.306,1.083
"JHarlan2",1970,"JHarlan2-1970",91,1.03122495112529,1.6325613322891,0.502946761314133,1.11247966364874,1.74047868105261,0.553368247870734,0.673,0.208,0.667,0.277,1.092
"JPStevens",1975,"JPStevens-1975",103,0.0400444828717899,0.532387713122371,-0.414049577828004,0.0706092921443884,0.575102306877118,-0.430520468818895,0.089,0.197,0.089,-0.302,0.47
"JPStevens",1976,"JPStevens-1976",103,-0.104758518496265,0.267283529883437,-0.477476753152469,-0.117559617957161,0.247686634352142,-0.515395288235476,-0.144,0.156,-0.144,-0.45,0.16
"JPStevens",1977,"JPStevens-1977",103,-0.122086821555415,0.262329391299547,-0.518443778091022,-0.110303466343818,0.290723283178982,-0.514006666120178,-0.053,0.165,-0.051,-0.375,0.275
"JPStevens",1978,"JPStevens-1978",103,-0.318970458561792,0.0507506653451723,-0.702690163424639,-0.344011849812092,0.0506020038318885,-0.736601819721015,-0.313,0.156,-0.308,-0.627,-0.015
"JPStevens",1979,"JPStevens-1979",103,-0.345590488634156,0.00937236765560821,-0.695602417289106,-0.348959163661888,0.0390659346231464,-0.735984601859456,-0.289,0.154,-0.287,-0.598,0.015
"JPStevens",1980,"JPStevens-1980",103,-0.372033009858711,0.00637167392612472,-0.750353492615345,-0.362025375338147,0.0271386098209094,-0.75065795414658,-0.287,0.165,-0.284,-0.615,0.029
"JPStevens",1981,"JPStevens-1981",103,-0.449045292907046,-0.0805878875215758,-0.813835810738214,-0.436925458496742,-0.0593372705006368,-0.831251311098436,-0.328,0.159,-0.324,-0.641,-0.02
"JPStevens",1982,"JPStevens-1982",103,-0.655808381176397,-0.285890508385932,-1.05868762493222,-0.675742278643868,-0.289348269581177,-1.08988575531194,-0.567,0.169,-0.567,-0.901,-0.245
"JPStevens",1983,"JPStevens-1983",103,-0.698904336472874,-0.33693888539727,-1.07756921650858,-0.688381681495788,-0.320975748762109,-1.09970020618478,-0.568,0.166,-0.567,-0.901,-0.251
"JPStevens",1984,"JPStevens-1984",103,-0.704274693386178,-0.340619538449885,-1.1034287206521,-0.686839156515875,-0.281185452358484,-1.1149502282997,-0.536,0.177,-0.534,-0.887,-0.201
"JPStevens",1985,"JPStevens-1985",103,-0.711723178411601,-0.350040474822689,-1.0805916932756,-0.681853813648315,-0.283059152189729,-1.1113481754045,-0.507,0.169,-0.505,-0.846,-0.18
"JPStevens",1986,"JPStevens-1986",103,-0.790198818170327,-0.427976490804534,-1.17066854849977,-0.821058180951181,-0.424191585256317,-1.22035236523618,-0.615,0.165,-0.611,-0.947,-0.297
"JPStevens",1987,"JPStevens-1987",103,-0.76589305597002,-0.379135880873548,-1.18673613494129,-0.804471936688443,-0.357696935514981,-1.26582355756917,-0.542,0.185,-0.538,-0.918,-0.192
"JPStevens",1988,"JPStevens-1988",103,-0.855703770680978,-0.426664033132899,-1.28816824016167,-0.994171228993109,-0.563920750917064,-1.46437424835589,-0.679,0.176,-0.673,-1.027,-0.341
"JPStevens",1989,"JPStevens-1989",103,-1.08453635257153,-0.607734626581494,-1.69719710434807,-1.4555758626544,-0.961997594461882,-1.98594316122267,-1.071,0.2,-1.064,-1.482,-0.693
"JPStevens",1990,"JPStevens-1990",103,-3.20169016548847,-1.84325278307772,-4.59802496634171,-2.18156124940972,-1.61511875154245,-2.76645033036463,-1.786,0.26,-1.778,-2.315,-1.29
"JPStevens",1991,"JPStevens-1991",103,-3.39626785191438,-2.25686515205076,-4.63391485537824,-2.63563779859172,-1.9707105411919,-3.34133166432117,-2.207,0.302,-2.198,-2.826,-1.635
"JPStevens",1992,"JPStevens-1992",103,-3.48274132783897,-2.41466887292405,-4.67496121448286,-2.8966255120423,-2.15589978059146,-3.65017470638357,-2.398,0.344,-2.389,-3.102,-1.764
"JPStevens",1993,"JPStevens-1993",103,-3.61037988250522,-2.47716909265621,-4.75624019163363,-3.17990328138239,-2.38805235436337,-4.02447953111714,-2.599,0.383,-2.586,-3.391,-1.879
"JPStevens",1994,"JPStevens-1994",103,-3.99775827054184,-3.02260060776061,-5.12831926966729,-3.58531914427725,-2.79296161504408,-4.41022612396517,-3.01,0.392,-2.994,-3.811,-2.282
"JPStevens",1995,"JPStevens-1995",103,-4.1634609274513,-3.20483012541738,-5.29289034486715,-3.84464678017802,-2.98783707614025,-4.71059122441336,-3.261,0.403,-3.252,-4.071,-2.492
"JPStevens",1996,"JPStevens-1996",103,-4.22207375829166,-3.31430376959786,-5.31053655865309,-3.99975291412644,-3.11670516996504,-4.83836964888884,-3.371,0.416,-3.36,-4.215,-2.587
"JPStevens",1997,"JPStevens-1997",103,-4.18821755573605,-3.21122942270416,-5.3158148423242,-4.01927248838286,-3.13668641310491,-4.915976948188,-3.339,0.434,-3.326,-4.216,-2.527
"JPStevens",1998,"JPStevens-1998",103,-4.18588209202501,-3.26239195472625,-5.26658587669679,-4.06382993927267,-3.15509158522678,-5.01258655860697,-3.339,0.431,-3.323,-4.236,-2.537
"JPStevens",1999,"JPStevens-1999",103,-4.17277868058991,-3.27831159412563,-5.24834748014838,-4.07565721128566,-3.15575573579659,-5.03037514610363,-3.295,0.43,-3.28,-4.167,-2.489
"JPStevens",2000,"JPStevens-2000",103,-4.09077850608532,-3.17745132897632,-5.15735535028944,-3.99625689478019,-3.04500534037293,-5.00853171040916,-3.125,0.443,-3.109,-4.03,-2.298
"JPStevens",2001,"JPStevens-2001",103,-4.0414267110092,-3.08720846082464,-5.14634178760918,-3.94439081498344,-2.99743583571062,-5.04335519443319,-3.022,0.448,-3.004,-3.946,-2.19
"JPStevens",2002,"JPStevens-2002",103,-3.97772443449297,-2.99556009674784,-5.0082246173783,-3.89849097596638,-2.93204327939611,-4.96102892850181,-2.905,0.447,-2.895,-3.815,-2.07
"JPStevens",2003,"JPStevens-2003",103,-3.95549553366067,-2.98214977240536,-4.99828574117709,-3.89246990810568,-2.90465677686832,-5.01014257158094,-2.883,0.442,-2.87,-3.792,-2.044
"JPStevens",2004,"JPStevens-2004",103,-3.93007905218263,-2.93969312326884,-4.97912774975627,-3.88408018982802,-2.88168542273586,-5.03606740603469,-2.866,0.434,-2.852,-3.771,-2.062
"JPStevens",2005,"JPStevens-2005",103,-3.906342689844,-2.94558817445036,-5.05174633685089,-3.85589489328691,-2.84409371727485,-5.04346037146073,-2.812,0.444,-2.794,-3.745,-2.005
"JPStevens",2006,"JPStevens-2006",103,-3.87597496335785,-2.88036639175289,-5.01271044213907,-3.83093044908872,-2.84493373222311,-4.9650745288787,-2.784,0.446,-2.761,-3.738,-1.985
"JPStevens",2007,"JPStevens-2007",103,-3.80196382933644,-2.7886726417156,-4.91367771969152,-3.75474416463634,-2.6843257264535,-4.92901667886919,-2.665,0.46,-2.641,-3.635,-1.817
"JPStevens",2008,"JPStevens-2008",103,-3.88862102963541,-2.85387255128239,-5.03767684189122,-3.8428123277149,-2.72010255847711,-5.09248803078628,-2.827,0.467,-2.802,-3.815,-1.986
"JPStevens",2009,"JPStevens-2009",103,-3.8642673681157,-2.66652807334905,-5.13190087914054,-3.83036758164479,-2.63132761980313,-5.19746177076029,-2.831,0.524,-2.803,-3.923,-1.891
"LDBrandeis",1937,"LDBrandeis-1937",68,-0.941253716365855,-0.269546413192457,-1.71914221063544,-0.834853416660653,-0.148970421087121,-1.61779553878431,-0.614,0.274,-0.607,-1.174,-0.092
"LDBrandeis",1938,"LDBrandeis-1938",68,-0.959562310794591,-0.278028320496766,-1.77032191064057,-0.857593652993336,-0.100288694276578,-1.66541810571336,-0.621,0.312,-0.613,-1.24,-0.028
"LFPowell",1971,"LFPowell-1971",101,1.86355093946616,2.47626796293644,1.31638461541696,1.83929809156842,2.42921933767921,1.28061654338489,1.435,0.258,1.428,0.95,1.956
"LFPowell",1972,"LFPowell-1972",101,1.78448512596339,2.28940723866097,1.32830493040597,1.71695161451705,2.2136484096903,1.23424521062999,1.196,0.198,1.191,0.823,1.592
"LFPowell",1973,"LFPowell-1973",101,1.73624180750628,2.22882674011148,1.29771893253656,1.66150867524096,2.13583932701494,1.20869285681598,1.152,0.193,1.148,0.787,1.538
"LFPowell",1974,"LFPowell-1974",101,1.66118593967803,2.18462079661197,1.17831502097446,1.59992974663423,2.10961887068463,1.1352948049708,1.112,0.207,1.106,0.725,1.534
"LFPowell",1975,"LFPowell-1975",101,1.45361968656806,1.96187159843745,1.00799401587031,1.40189337398291,1.86434454626788,0.958970242726389,0.938,0.18,0.936,0.593,1.292
"LFPowell",1976,"LFPowell-1976",101,1.20398844469539,1.67634294723389,0.771748653593073,1.13452349517232,1.56132090256991,0.706327508894702,0.712,0.17,0.709,0.387,1.051
"LFPowell",1977,"LFPowell-1977",101,0.984785713317276,1.46802576304134,0.470897130038859,0.876050744694933,1.35613912012884,0.420257752771982,0.458,0.172,0.455,0.128,0.8
"LFPowell",1978,"LFPowell-1978",101,1.23642074369492,1.68788400416447,0.791841788159074,1.18391139566988,1.63561571956969,0.751456571716452,0.818,0.177,0.814,0.482,1.17
"LFPowell",1979,"LFPowell-1979",101,1.28058495118038,1.69536446165303,0.867229939998859,1.21491238219152,1.64739133717295,0.781220424477238,0.802,0.174,0.798,0.472,1.151
"LFPowell",1980,"LFPowell-1980",101,1.34054307928001,1.78973519994508,0.897458854442284,1.28527584415379,1.78814707621043,0.826153215960475,0.829,0.191,0.825,0.474,1.213
"LFPowell",1981,"LFPowell-1981",101,1.4523075003611,1.90837397973486,1.02955640902624,1.42345321732119,1.90232445210609,0.9825252684131,0.965,0.186,0.96,0.614,1.341
"LFPowell",1982,"LFPowell-1982",101,1.59655478028991,2.06948253845092,1.15467662270094,1.60368958902841,2.09222401737006,1.15929313350736,1.183,0.198,1.181,0.808,1.586
"LFPowell",1983,"LFPowell-1983",101,1.50229523275241,1.98776329074361,1.03890487140663,1.48995815032356,1.99223799366815,1.0455751738151,1.052,0.194,1.047,0.687,1.443
"LFPowell",1984,"LFPowell-1984",101,1.30733388977796,1.7905513320539,0.832093838134189,1.24385762841978,1.78110692408484,0.765760592824608,0.77,0.201,0.764,0.385,1.172
"LFPowell",1985,"LFPowell-1985",101,1.30914305991443,1.78430350715497,0.854475873642398,1.27385479257799,1.79269552373826,0.798791121352293,0.844,0.183,0.84,0.499,1.215
"LFPowell",1986,"LFPowell-1986",101,1.27198704001468,1.7753931898608,0.797065116604853,1.23121418287611,1.74374093462915,0.734508809561818,0.807,0.184,0.802,0.461,1.182
"OJRoberts",1937,"OJRoberts-1937",76,-0.0811982819107964,0.46388932638388,-0.708169406282243,0.0876987036338516,0.653498479586635,-0.458383001213406,0.007,0.228,0.009,-0.436,0.452
"OJRoberts",1938,"OJRoberts-1938",76,0.207973488441387,0.792537325026383,-0.372857314195721,0.502666534802911,0.999908555130937,0.0347394526453945,0.345,0.197,0.342,-0.033,0.747
"OJRoberts",1939,"OJRoberts-1939",76,0.905631198479037,2.22391785951213,0.154650331156754,1.18902144517911,1.74022833745823,0.691697851716788,1.003,0.223,0.998,0.578,1.461
"OJRoberts",1940,"OJRoberts-1940",76,2.96514880417463,4.50928112238795,1.75702157642214,1.87676856293969,2.48355258026372,1.31042564443132,1.652,0.269,1.643,1.151,2.199
"OJRoberts",1941,"OJRoberts-1941",76,3.03472188564024,4.45341250285955,1.93644880333567,2.18650305804487,2.88685351870053,1.50187377889779,1.87,0.313,1.855,1.301,2.511
"OJRoberts",1942,"OJRoberts-1942",76,3.14724876474921,4.47996614380765,2.09551143509455,2.45865670679838,3.18251856472209,1.77663436116143,2.137,0.345,2.123,1.502,2.852
